pair_id,variant,asset,horizon,regime,split,fidelity,fill_model,markout_5s_pp,pnl_pp
smoke-optimistic-000063,QUANT_V1,ETH,4h,NORMAL_VOL-STRONG_UP,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000064,CONTROL,BTC,5m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000064,QUANT_V1,BTC,5m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000065,CONTROL,ETH,5m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000065,QUANT_V1,ETH,5m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000066,CONTROL,BTC,15m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000066,QUANT_V1,BTC,15m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000067,CONTROL,ETH,15m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000067,QUANT_V1,ETH,15m,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000068,CONTROL,BTC,1h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000068,QUANT_V1,BTC,1h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000069,CONTROL,ETH,1h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000069,QUANT_V1,ETH,1h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000070,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000070,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000071,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000071,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000072,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000072,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000073,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000073,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000074,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000074,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000075,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000075,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000076,CONTROL,BTC,1h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000076,QUANT_V1,BTC,1h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000077,CONTROL,ETH,1h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000077,QUANT_V1,ETH,1h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000078,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000078,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000079,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000079,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000080,CONTROL,BTC,5m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000080,QUANT_V1,BTC,5m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000081,CONTROL,ETH,5m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000081,QUANT_V1,ETH,5m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000082,CONTROL,BTC,15m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000082,QUANT_V1,BTC,15m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000083,CONTROL,ETH,15m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000083,QUANT_V1,ETH,15m,NORMAL_VOL-STRONG_UP,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000084,CONTROL,BTC,1h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000084,QUANT_V1,BTC,1h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000085,CONTROL,ETH,1h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000085,QUANT_V1,ETH,1h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000086,CONTROL,BTC,4h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000086,QUANT_V1,BTC,4h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000087,CONTROL,ETH,4h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000087,QUANT_V1,ETH,4h,NORMAL_VOL-STRONG_UP,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000088,CONTROL,BTC,5m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000088,QUANT_V1,BTC,5m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000089,CONTROL,ETH,5m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000089,QUANT_V1,ETH,5m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000090,CONTROL,BTC,15m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000090,QUANT_V1,BTC,15m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000091,CONTROL,ETH,15m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000091,QUANT_V1,ETH,15m,HIGH_VOL-STRONG_DOWN,EXPLORATION,EXACT,OPTIMISTIC,,0.0
smoke-optimistic-000092,CONTROL,BTC,1h,HIGH_VOL-STRONG_DOWN,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000092,QUANT_V1,BTC,1h,HIGH_VOL-STRONG_DOWN,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000093,CONTROL,ETH,1h,HIGH_VOL-STRONG_DOWN,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000093,QUANT_V1,ETH,1h,HIGH_VOL-STRONG_DOWN,EXPLORATION,PROXY,OPTIMISTIC,,0.0
smoke-optimistic-000094,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,PROXY,OPTIMISTIC,,0.0
