pair_id,variant,asset,horizon,regime,split,fidelity,fill_model,markout_5s_pp,pnl_pp
real-bootstrap-000003,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,-1.0000000000000009,-0.5000000000000004
real-bootstrap-000003,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,5m,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,15m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,CONTROL,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000003,QUANT_V1,ETH,4h,NORMAL_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000000,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,-1.0000000000000009,-0.5000000000000004
real-bootstrap-000000,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,-1.0000000000000009,-0.5000000000000004
real-bootstrap-000001,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000001,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
real-bootstrap-000002,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
